lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
119.7611,390.7685,14,5,5,14
129.7611,390.7685,14,5,5,14
139.7611,390.7685,14,5,5,14
149.7611,390.7685,14,5,5,14
159.7611,390.7685,14,5,5,14
259.7611,390.7685,3.312762,5,5,3.312762
269.7611,390.7685,4.788684,5,5,4.788684
-180.2389,400.7685,41.5,5,5,41.5
-170.2389,400.7685,41.5,5,5,41.5
-160.2389,400.7685,41.5,5,5,41.5
-150.2389,400.7685,41.5,5,5,41.5
-130.2389,400.7685,52,5,5,52
-100.2389,400.7685,40,5,5,40
-90.23886,400.7685,8.5,5,5,8.5
-80.23886,400.7685,8.5,5,5,8.5
-70.23886,400.7685,8.5,5,5,8.5
-60.23886,400.7685,8.5,5,5,8.5
-50.23886,400.7685,47,5,5,47
-40.23885,400.7685,47,5,5,47
69.76115,400.7685,14,5,5,14
89.76114,400.7685,14,5,5,14
99.76114,400.7685,14,5,5,14
109.7611,400.7685,14,5,5,14
119.7611,400.7685,14,5,5,14
129.7611,400.7685,14,5,5,14
139.7611,400.7684,14,5,5,14
149.7611,400.7685,14,5,5,14
229.7611,400.7685,3.400042,5,5,3.400042
-190.2389,410.7685,41.5,5,5,41.5
-180.2389,410.7685,41.5,5,5,41.5
-170.2389,410.7685,41.5,5,5,41.5
-160.2389,410.7685,41.5,5,5,41.5
-150.2389,410.7685,41.5,5,5,41.5
-140.2389,410.7685,41.5,5,5,41.5
-110.2389,410.7685,40,5,5,40
-100.2389,410.7685,40,5,5,40
-90.23886,410.7685,40,5,5,40
-80.23886,410.7685,8.5,5,5,8.5
-70.23886,410.7685,8.5,5,5,8.5
-60.23886,410.7685,8.5,5,5,8.5
-50.23886,410.7685,8.5,5,5,8.5
-0.2388611,410.7685,16.5,5,5,16.5
9.761154,410.7685,16.5,5,5,16.5
99.76114,410.7685,14,5,5,14
109.7611,410.7685,14,5,5,14
119.7611,410.7685,14,5,5,14
129.7611,410.7685,14,5,5,14
139.7611,410.7685,14,5,5,14
-260.2389,420.7685,4.337037,5,5,4.337037
-200.2389,420.7685,28.5,5,5,28.5
-180.2389,420.7685,41.5,5,5,41.5
-170.2389,420.7685,41.5,5,5,41.5
-160.2389,420.7685,41.5,5,5,41.5
-150.2389,420.7685,41.5,5,5,41.5
-140.2389,420.7685,41.5,5,5,41.5
-120.2389,420.7685,40,5,5,40
-110.2389,420.7685,40,5,5,40
-100.2389,420.7685,40,5,5,40
-90.23886,420.7685,40,5,5,40
-80.23886,420.7685,40,5,5,40
-70.23885,420.7685,8.5,5,5,8.5
-60.23886,420.7685,8.5,5,5,8.5
-10.23888,420.7685,16.5,5,5,16.5
-0.2388611,420.7685,16.5,5,5,16.5
9.761139,420.7685,16.5,5,5,16.5
19.76114,420.7685,16.5,5,5,16.5
109.7611,420.7685,14,5,5,14
119.7611,420.7685,14,5,5,14
129.7611,420.7685,14,5,5,14
189.7611,420.7685,15.5,5,5,15.5
419.7611,420.7685,25,5,5,25
-210.2389,430.7685,28.5,5,5,28.5
-200.2389,430.7685,28.5,5,5,28.5
-190.2389,430.7685,28.5,5,5,28.5
-170.2389,430.7685,41.5,5,5,41.5
-160.2389,430.7685,41.5,5,5,41.5
-150.2389,430.7685,41.5,5,5,41.5
-130.2389,430.7685,40,5,5,40
-120.2389,430.7685,40,5,5,40
-110.2389,430.7685,40,5,5,40
-100.2389,430.7685,40,5,5,40
-90.23886,430.7685,40,5,5,40
-80.23886,430.7685,40,5,5,40
-70.23886,430.7685,40,5,5,40
-20.23886,430.7685,16.5,5,5,16.5
-10.23886,430.7685,16.5,5,5,16.5
-0.2388611,430.7685,16.5,5,5,16.5
9.761154,430.7685,16.5,5,5,16.5
19.76114,430.7685,16.5,5,5,16.5
29.76114,430.7685,16.5,5,5,16.5
119.7611,430.7685,14,5,5,14
179.7611,430.7685,15.5,5,5,15.5
189.7611,430.7685,15.5,5,5,15.5
199.7611,430.7685,15.5,5,5,15.5
249.7611,430.7685,3.264361,5,5,3.264361
419.7611,430.7685,30,5,5,30
-220.2389,440.7685,28.5,5,5,28.5
-210.2389,440.7685,28.5,5,5,28.5
-200.2389,440.7685,28.5,5,5,28.5
-190.2389,440.7685,28.5,5,5,28.5
-180.2389,440.7685,28.5,5,5,28.5
-160.2389,440.7685,41.5,5,5,41.5
-120.2389,440.7685,40,5,5,40
-110.2389,440.7685,40,5,5,40
-100.2389,440.7685,40,5,5,40
-90.23886,440.7685,40,5,5,40
-80.23886,440.7685,40,5,5,40
-30.23886,440.7685,16.5,5,5,16.5
-20.23886,440.7685,16.5,5,5,16.5
-10.23886,440.7685,16.5,5,5,16.5
-0.2388458,440.7685,16.5,5,5,16.5
9.761139,440.7685,16.5,5,5,16.5
19.76115,440.7685,16.5,5,5,16.5
29.76115,440.7685,16.5,5,5,16.5
39.76114,440.7685,16.5,5,5,16.5
169.7611,440.7685,15.5,5,5,15.5
179.7611,440.7685,15.5,5,5,15.5
189.7611,440.7685,15.5,5,5,15.5
-230.2389,450.7685,28.5,5,5,28.5
-220.2389,450.7685,28.5,5,5,28.5
-210.2389,450.7685,28.5,5,5,28.5
-200.2389,450.7685,28.5,5,5,28.5
-190.2389,450.7685,28.5,5,5,28.5
-180.2389,450.7685,28.5,5,5,28.5
-170.2389,450.7685,28.5,5,5,28.5
-110.2389,450.7685,40,5,5,40
-100.2389,450.7685,40,5,5,40
-90.23886,450.7684,40,5,5,40
-40.23886,450.7685,16.5,5,5,16.5
-30.23886,450.7685,16.5,5,5,16.5
-20.23886,450.7685,16.5,5,5,16.5
-10.23886,450.7685,16.5,5,5,16.5
-0.2388611,450.7685,16.5,5,5,16.5
9.761139,450.7685,16.5,5,5,16.5
19.76114,450.7685,16.5,5,5,16.5
29.76115,450.7685,16.5,5,5,16.5
39.76114,450.7685,16.5,5,5,16.5
49.76114,450.7685,16.5,5,5,16.5
159.7611,450.7685,15.5,5,5,15.5
169.7611,450.7685,15.5,5,5,15.5
179.7611,450.7685,15.5,5,5,15.5
199.7611,450.7685,2,5,5,2
209.7611,450.7685,2,5,5,2
219.7611,450.7685,2,5,5,2
-230.2389,460.7685,28.5,5,5,28.5
-220.2389,460.7685,28.5,5,5,28.5
-210.2389,460.7685,28.5,5,5,28.5
-200.2389,460.7685,28.5,5,5,28.5
-190.2389,460.7685,28.5,5,5,28.5
-180.2389,460.7685,28.5,5,5,28.5
-160.2389,460.7685,22,5,5,22
-150.2389,460.7685,22,5,5,22
-100.2389,460.7685,40,5,5,40
-50.23886,460.7685,16.5,5,5,16.5
-40.23886,460.7685,16.5,5,5,16.5
-30.23886,460.7685,16.5,5,5,16.5
-20.23886,460.7685,16.5,5,5,16.5
-10.23886,460.7685,16.5,5,5,16.5
-0.2388763,460.7685,16.5,5,5,16.5
9.761139,460.7685,16.5,5,5,16.5
19.76115,460.7685,16.5,5,5,16.5
29.76114,460.7685,16.5,5,5,16.5
39.76114,460.7685,16.5,5,5,16.5
49.76114,460.7685,16.5,5,5,16.5
59.76114,460.7685,16.5,5,5,16.5
149.7611,460.7685,15.5,5,5,15.5
159.7611,460.7685,15.5,5,5,15.5
169.7611,460.7685,15.5,5,5,15.5
179.7611,460.7685,15.5,5,5,15.5
189.7611,460.7685,15.5,5,5,15.5
209.7611,460.7685,2,5,5,2
-220.2389,470.7685,28.5,5,5,28.5
-210.2389,470.7685,28.5,5,5,28.5
-200.2389,470.7685,28.5,5,5,28.5
-190.2389,470.7685,28.5,5,5,28.5
-170.2389,470.7684,22,5,5,22
-160.2389,470.7685,22,5,5,22
-150.2389,470.7685,22,5,5,22
-140.2389,470.7685,22,5,5,22
-60.23887,470.7685,16.5,5,5,16.5
-50.23886,470.7685,16.5,5,5,16.5
-40.23887,470.7685,16.5,5,5,16.5
-30.23886,470.7685,16.5,5,5,16.5
-20.23886,470.7685,16.5,5,5,16.5
-10.23886,470.7685,16.5,5,5,16.5
-0.2388611,470.7685,16.5,5,5,16.5
9.761139,470.7685,16.5,5,5,16.5
19.76114,470.7685,16.5,5,5,16.5
29.76114,470.7685,16.5,5,5,16.5
39.76114,470.7685,16.5,5,5,16.5
49.76114,470.7685,16.5,5,5,16.5
59.76114,470.7685,16.5,5,5,16.5
69.76114,470.7685,16.5,5,5,16.5
139.7611,470.7684,15.5,5,5,15.5
149.7611,470.7685,15.5,5,5,15.5
159.7611,470.7685,15.5,5,5,15.5
169.7611,470.7685,15.5,5,5,15.5
179.7611,470.7685,15.5,5,5,15.5
189.7611,470.7684,15.5,5,5,15.5
199.7611,470.7685,15.5,5,5,15.5
435.4099,252.1216,3.360566,1.414032,1.414017,3.464144
345.9236,279.9751,4.381536,1.074554,1.074554,4.338501
319.7657,249.6839,3.684261,1.016052,1.016052,3.797816
405.0657,194.5403,2.92644,1.020416,1.020432,3.016638
310.8493,261.8472,2.626692,2.791809,2.791809,2.846884
445.068,237.4032,1.868963,1.54306,1.543076,2.066932
344.5807,256.521,2.505635,1.091919,1.091919,2.582864
321.5811,245.9218,4.127695,1.375793,1.375793,4.087152
344.255,307.6099,4.338499,2.483734,2.483734,4.70219
442.0941,276.5687,2.220871,1.588135,1.588135,2.456117
303.642,273.9542,3.197334,1.766174,1.766174,3.536012
425.4255,196.199,4.011924,2.67981,2.67981,4.348238
340.4551,294.4254,2.782467,1.765015,1.765015,3.077199
475.8521,261.7432,2.264926,1.665039,1.665039,2.504838
409.2427,194.3615,4.38053,1.252991,1.253006,4.337504
439.1798,243.268,2.428649,1.260895,1.26091,2.685904
379.5391,269.0937,3.012005,1.332977,1.332977,2.982421
389.9345,289.4394,2.970822,2.563812,2.563812,3.219862
381.4309,223.9157,2.015178,1.717102,1.717102,2.228635
307.6953,359.5497,3.135138,1.40213,1.40213,3.467227
460.3513,270.7086,4.578555,1.385651,1.385651,4.533584
387.6499,204.8127,4.201737,1.023346,1.023346,4.160468
318.4272,352.0334,2.039097,1.575409,1.575409,2.255088
298.3832,355.3367,1.983958,1.755371,1.755371,2.194109
363.0292,226.1786,2.092933,1.760284,1.760284,2.314626
456.1499,250.7984,3.188952,1.395203,1.395203,3.15763
335.1782,284.7901,2.579385,1.68808,1.68808,2.852606
420.8629,290.9485,3.947464,2.801483,2.801483,4.278375
377.699,241.886,2.749392,1.256866,1.256866,2.834132
320.2964,317.0016,2.867975,1.208527,1.208527,2.839805
316.3992,268.4106,3.689228,2.72818,2.72818,3.998491
336.8668,239.4949,4.242263,1.164642,1.164642,4.373016
372.8302,257.5458,3.204251,1.660156,1.660156,3.54366
358.5871,317.5103,3.372946,1.356445,1.356445,3.476906
364.377,296.5048,3.548447,2.76651,2.76651,3.845909
427.7921,277.5749,3.299603,1.364105,1.364105,3.267194
418.0295,246.1171,4.936784,1.342407,1.342422,4.888294
392.9784,197.4752,2.537782,1.019775,1.019775,2.616
410.1241,285.7292,2.985112,1.412781,1.412781,3.077119
319.362,334.9881,3.908737,1.206909,1.206909,4.029211
380.9779,197.9202,4.964357,1.188538,1.188538,4.915597
340.4528,315.1448,3.181977,1.604797,1.604797,3.519028
347.6381,290.5308,3.783871,1.396667,1.396667,3.746706
300.5982,360.484,4.271584,1.277985,1.277985,4.403242
337.7075,299.3983,2.951157,2.438995,2.438995,3.198548
408.0181,208.7019,3.725269,1.175446,1.175461,3.840089
418.6484,292.0544,4.925716,1.06015,1.06015,4.877336
312.0583,271.2252,3.126991,1.379486,1.379486,3.096277
310.8505,277.1023,3.656202,1.381317,1.381317,3.620291
307.0479,313.9816,3.071993,1.34198,1.34198,3.397393
306.8602,319.1515,4.151846,2.378571,2.378571,4.499889
307.1293,321.4059,2.862098,1.344696,1.344696,2.950313
331.9976,282.8928,2.234424,1.740417,1.740417,2.471105
302.9823,262.0919,4.596714,1.224152,1.224152,4.551565
413.1705,184.7899,4.484251,2.750732,2.750748,4.860159
372.2465,259.6785,2.160065,1.482452,1.482452,2.38887
325.5125,319.0922,2.456538,1.171661,1.171661,2.532253
400.9937,234.8629,2.911124,1.160278,1.160263,3.00085
412.9979,217.8706,4.229393,1.412384,1.412369,4.187851
342.8308,300.8841,3.30811,1.410522,1.410522,3.410072
327.3215,275.4736,3.830681,1.341766,1.341766,3.793056
461.8003,266.4461,4.081544,2.795197,2.795197,4.423695
367.8291,234.9593,3.070163,2.459869,2.459854,3.327531
358.4003,245.8339,3.793553,2.115906,2.115921,4.111562
322.0563,267.2209,4.2878,2.46051,2.46051,4.64724
368.8635,310.8351,4.260723,1.407867,1.407867,4.392045
398.2832,226.3901,2.368308,1.630981,1.630981,2.619171
346.1092,324.4647,1.816257,1.343903,1.343903,2.008643
342.5113,309.6379,2.134527,1.701538,1.701538,2.360626
407.9318,295.1168,5.191731,1.059326,1.059326,5.140738
425.7038,278.399,3.773598,1.15625,1.15625,3.889907
452.7266,227.9523,4.393459,1.382874,1.382889,4.528873
406.956,269.6273,3.979729,1.353607,1.353607,3.94064
370.0322,243.6276,3.882508,1.261261,1.261261,3.844373
398.873,198.0018,3.354601,1.394287,1.394302,3.321652
382.2699,298.5373,3.193552,1.089386,1.089386,3.162184
327.8001,344.4808,4.243351,1.373627,1.373627,4.374138
320.2191,349.3771,3.08013,1.151459,1.151459,3.049877
364.8861,230.4836,3.967094,1.406128,1.406113,3.928129
338.2091,224.5858,4.461768,2.764069,2.764069,4.835792
358.61,309.6273,2.903262,2.800964,2.800964,3.146639
404.615,211.6626,3.758453,2.76651,2.76651,4.073519
394.9163,217.7714,5.134251,1.413757,1.413757,5.083822
432.7478,237.4678,2.737553,1.055054,1.055054,2.821929
370.9164,204.4099,2.558694,1.406952,1.406967,2.637558
402.1511,199.2717,3.554905,2.39978,2.39978,3.852909
367.5865,232.6032,2.753984,1.710754,1.710739,3.045699
365.2121,208.0331,2.527193,1.378876,1.378876,2.605085
461.0405,251.4779,3.279387,1.400543,1.400543,3.380463
390.7868,269.0306,3.222822,1.240753,1.240753,3.191168
461.7675,245.565,2.872124,1.624725,1.624725,3.176353
412.4705,220.7179,3.669275,1.244019,1.244003,3.633235
336.3109,313.0783,2.59211,2.658691,2.658691,2.809404
456.9473,252.0829,4.337637,2.75412,2.754105,4.701256
315.8285,279.2213,4.716483,1.086121,1.086121,4.670157
369.0635,262.1396,2.321831,1.767761,1.767761,2.56777
357.9542,234.9607,2.913565,2.825562,2.825546,3.157806
366.0723,300.9746,3.887897,1.074829,1.074829,4.00773
451.0814,259.3808,3.095128,1.746826,1.746826,3.422979
358.5282,208.6624,1.962523,1.751862,1.751846,2.170403
305.9522,338.6015,3.317491,1.340515,1.340515,3.284907
432.0132,256.0354,2.674098,1.444336,1.444336,2.957351
401.5152,262.8842,2.740413,2.627258,2.627258,2.970138
416.3255,241.2908,3.749319,1.41272,1.41272,3.712493
436.7792,231.7614,3.741028,2.279266,2.279266,4.054633
422.3161,257.9771,4.018686,1.336945,1.336945,4.14255
312.5536,291.4708,2.423292,1.231964,1.231964,2.497982
421.0216,271.3231,2.038728,1.579956,1.579956,2.254679
391.0122,248.0472,4.224205,1.298462,1.298462,4.354403
333.1486,252.7412,3.115202,1.40744,1.40744,3.084604
443.6189,240.8582,4.133249,2.229065,2.22905,4.479734
301.6687,306.6502,2.150835,1.656769,1.656769,2.378662
350.766,315.0405,3.38132,2.504272,2.504272,3.664772
427.7173,279.9946,5.136744,1.038757,1.038757,5.08629
413.2686,253.8762,4.503605,1.202545,1.202545,4.45937
300.4161,348.6446,3.083265,1.403534,1.403534,3.178297
391.6216,239.4066,2.947419,1.312347,1.312347,3.038263
332.6444,321.7383,1.884965,1.756348,1.756348,2.08463
330.5673,235.7797,2.962955,2.377747,2.377762,3.211336
316.9946,325.268,4.432411,2.581879,2.581879,4.803974
328.6905,331.3123,3.131672,1.390015,1.390015,3.228195
415.9824,210.8249,3.603445,2.504364,2.504379,3.905517
313.5322,298.9629,3.952546,2.694641,2.694641,4.283883
426.3093,189.0865,3.00408,1.388519,1.388519,3.096671
356.2217,320.5477,4.529532,2.327087,2.327087,4.909238
316.7622,282.3583,3.706362,1.380585,1.380585,3.820598
365.4979,245.6511,4.358093,2.618988,2.619003,4.723426
337.4726,241.2118,2.591202,1.312897,1.312912,2.671068
407.9739,231.2301,4.001429,2.812775,2.812775,4.336863
316.0289,343.8622,3.676736,2.264984,2.264984,3.984952
356.6529,279.36,4.19561,1.414093,1.414093,4.1544
447.7212,220.433,2.422815,1.753174,1.753189,2.679451
443.6389,216.7592,3.985468,1.012299,1.012283,4.108307
416.8358,227.0831,2.258036,1.760315,1.7603,2.497219
377.6828,267.8444,2.606949,1.739349,1.739349,2.88309
341.2447,224.8838,4.085906,2.828064,2.828064,4.428422
343.4557,325.3165,2.029292,1.332977,1.332977,2.244245
422.7927,278.2467,4.420695,1.132568,1.132568,4.377275
329.5914,241.4689,4.523328,1.226898,1.226913,4.4789
352.2464,319.0012,3.168535,1.408234,1.408234,3.137414
442.6209,267.029,4.861047,1.328796,1.328796,4.813301
318.9377,303.8794,2.030821,1.251862,1.251862,2.245935
439.0609,222.1161,2.749609,2.789398,2.789413,2.980106
422.1879,220.3799,4.322365,2.443329,2.443329,4.684703
393.9723,271.8513,2.564005,1.183777,1.183777,2.643033
358.9933,222.657,3.313392,1.242126,1.242126,3.415516
429.4025,237.6803,2.184502,1.510895,1.51091,2.415895
341.8267,307.9445,2.381445,1.76004,1.76004,2.633699
345.9952,276.6072,4.358804,2.489746,2.489746,4.724197
351.9783,253.2641,3.412496,1.377502,1.377487,3.517675
396.3213,272.248,4.167052,1.13028,1.13028,4.295487
426.0795,180.3814,2.3974,1.378693,1.378708,2.471292
378.2419,273.867,4.926695,1.306458,1.306458,4.878304
411.0562,289.466,3.58497,1.412231,1.412231,3.549758
450.3249,228.9756,2.845002,1.657898,1.657898,3.146358
396.4977,186.8059,4.122616,2.240662,2.240646,4.468209
355.231,278.9957,2.185246,1.731537,1.731537,2.416718
404.8463,229.2051,5.131833,1.376312,1.376312,5.081428
340.1313,328.1087,3.826093,1.399841,1.399841,3.788512
334.8468,306.3944,3.3887,1.050476,1.050476,3.355416
373.656,314.3526,4.128025,1.205719,1.205719,4.255259
306.0413,303.9242,3.02783,1.217712,1.217712,2.998091
351.8864,323.4541,3.161316,2.386139,2.386139,3.426325
321.8209,304.1372,2.125839,1.351532,1.351532,2.351018
320.0288,252.4245,3.558661,1.295654,1.295654,3.523707
379.1287,216.936,2.870115,1.502655,1.502655,3.174132
316.9383,259.5809,4.750467,1.388092,1.388092,4.703808
411.5623,267.5479,3.962793,1.104889,1.104889,4.084933
410.7744,269.9915,4.646597,2.723602,2.723602,5.036116
428.3503,191.5132,2.619531,1.648621,1.648621,2.897005
382.0281,231.2469,1.749907,1.67572,1.675735,1.935265
448.5222,227.9422,5.226562,1.30722,1.30722,5.175225
355.1898,288.4967,3.965756,1.051239,1.051239,4.087987
385.319,259.4874,4.691356,2.607025,2.607025,5.084627
336.1529,267.1162,3.689759,1.245087,1.245087,3.803484
337.3243,233.371,3.897878,1.359009,1.359009,4.018018
437.2991,213.0543,3.130247,1.138214,1.138199,3.099501
373.7633,308.1953,2.971298,2.827454,2.827454,3.220378
352.4487,241.7645,2.382473,1.413269,1.413269,2.455905
378.6117,193.1646,1.963685,1.618958,1.618958,2.171688
351.1688,226.6302,3.474895,1.114563,1.114578,3.581997
310.2807,337.6948,2.923461,2.72113,2.72113,3.168531
397.36,300.8712,3.363217,1.381897,1.381897,3.466877
424.3127,249.4822,2.173087,1.682281,1.682281,2.40327
386.4776,278.1807,3.21657,1.30722,1.30722,3.557285
362.0063,272.6223,1.890074,1.341949,1.341949,2.090279
364.9769,209.9922,3.817272,1.192505,1.19252,3.934927
411.748,277.4661,2.931535,1.104523,1.104523,3.02189
318.842,293.1622,2.587203,2.475891,2.475891,2.804085
397.9554,242.7378,4.249843,1.020813,1.020813,4.38083
368.601,314.927,3.903101,1.261963,1.261963,4.023402
361.1006,211.1543,2.704834,1.015045,1.01503,2.788201
463.5444,261.6043,4.709404,1.371002,1.371002,4.663148
365.361,283.6938,3.750574,2.826202,2.826202,4.064979
361.1023,298.4222,2.162621,1.556763,1.556763,2.391697
379.944,188.4009,2.483944,1.767761,1.767746,2.747055
388.8113,301.9641,2.703213,2.550262,2.550262,2.929819
416.9608,271.5208,3.379942,2.235474,2.235474,3.663278
398.6491,282.4063,4.014587,1.191925,1.191925,3.975156
374.2566,208.9208,3.673842,1.41095,1.41095,3.787076
382.9881,295.2978,2.554635,2.729919,2.729919,2.768786
327.5722,323.9149,2.952216,1.767578,1.767578,3.264929
299.6907,328.8701,2.253288,1.736572,1.736572,2.491967
370.6956,209.2809,4.014667,1.297668,1.297668,3.975235
349.3993,249.8541,2.232219,1.700836,1.700836,2.468666
321.0293,289.7221,2.890137,1.376953,1.376953,2.86175
305.6901,308.7151,4.401808,1.33963,1.33963,4.537479
375.9575,203.7427,5.134758,1.294861,1.294846,5.084324
334.4722,277.2896,4.883874,1.36557,1.36557,4.835904
318.7973,331.1754,5.17732,1.297699,1.297699,5.126469
345.5554,289.3486,2.170365,1.619751,1.619751,2.40026
380.4831,232.8403,2.963697,1.350677,1.350693,3.277627
323.9028,295.4473,4.924655,1.323151,1.323151,4.876285
390.1793,191.3206,1.76637,1.671478,1.671478,1.953473
421.1527,192.1012,3.011836,1.460815,1.460815,3.330864
359.9428,213.1181,3.872432,1.213501,1.213501,3.834397
450.6905,226.52,2.828981,1.516052,1.516052,3.12864
413.9034,191.7734,3.301099,1.394104,1.394104,3.268675
422.2794,202.2529,2.688829,2.080841,2.080856,2.91423
409.0778,214.8601,3.852427,1.414185,1.414185,3.814588
387.4388,250.874,4.582993,2.523712,2.523712,4.96718
425.6837,250.6858,3.187725,1.235504,1.235504,3.156415
388.2861,223.6731,2.629682,2.547394,2.547394,2.850125
427.8253,284.3598,4.317019,1.308228,1.308228,4.450077
383.6702,301.4102,2.119157,1.289703,1.289703,2.343628
354.8911,263.7954,2.448661,1.720428,1.720428,2.708035
341.7057,265.7213,2.873509,1.163025,1.163025,2.962076
402.0734,222.4198,2.404216,1.714874,1.714874,2.658882
312.1289,316.2373,3.343876,1.256866,1.256866,3.44694
303.7921,329.0597,3.477779,1.087769,1.087769,3.58497
432.9559,211.5338,2.480469,1.737671,1.737656,2.743213
310.8136,310.6769,2.481204,1.275452,1.275452,2.557679
349.4065,297.0867,4.479621,1.370605,1.370605,4.435622
325.5698,277.2628,2.507497,1.210968,1.210968,2.584783
338.8016,311.2909,4.495982,1.109406,1.109406,4.451822
313.8677,254.5208,4.803635,1.135223,1.135208,4.756453
412.1796,216.1128,3.136906,1.330017,1.330002,3.233591
446.613,257.9931,2.273736,1.740265,1.740265,2.514581
537.0314,204.302,3.784993,2.71283,2.71286,4.102284
445.3706,203.8418,2.916321,2.727295,2.72728,3.160793
526.1261,178.347,2.517841,1.404236,1.404251,2.784543
459.7865,192.8716,3.581623,1.210205,1.210205,3.692014
472.8679,248.6652,3.357889,1.38385,1.383835,3.324908
527.8604,187.0013,3.127827,1.747925,1.747925,3.459142
535.8391,215.1955,4.280959,2.736267,2.736237,4.639827
486.4487,206.7827,2.676802,2.596313,2.596313,2.901195
458.4297,209.2975,3.289779,1.183899,1.183884,3.391175
549.3103,198.2926,3.800304,2.019165,2.01918,4.118879
502.7575,207.5422,2.444249,1.414185,1.414169,2.519585
462.191,247.2161,2.989086,1.454529,1.454529,3.305704
443.9991,231.9812,2.693701,1.741028,1.741028,2.97903
460.8069,209.4667,3.318545,1.414185,1.414169,3.420828
451.8806,236.8195,2.577302,1.735596,1.735596,2.850302
466.6339,246.2484,2.835508,2.637573,2.637589,3.073205
536.3605,222.3699,4.331786,1.184631,1.184647,4.289238
473.9054,190.1889,3.125453,2.815674,2.815659,3.387456
489.0413,190.7791,3.247157,2.813751,2.813736,3.519362
507.8532,176.8742,4.727088,1.066437,1.066437,4.680657
535.5996,187.9121,3.063289,1.764709,1.764709,3.387767
521.0014,190.266,3.347346,1.066895,1.066895,3.450517
448.3971,195.9158,2.643291,1.669556,1.66954,2.923281
485.2189,192.9536,4.537262,2.076874,2.076859,4.917614
473.3698,227.267,3.012516,1.120209,1.120209,2.982927
484.3663,258.4105,3.841435,1.335449,1.335449,3.803704
461.4674,220.9295,4.910911,1.354919,1.354919,4.862676
467.0878,260.7575,4.195315,2.799103,2.799103,4.547004
452.0447,174.1388,4.118651,1.351349,1.351334,4.245595
436.5073,227.134,2.981433,1.425354,1.425354,3.29724
486.9434,171.007,2.598448,1.599182,1.599197,2.873688
496.1229,222.0964,3.50791,1.403961,1.403946,3.61603
480.5334,244.4437,4.550301,2.670624,2.670609,4.931747
442.8969,253.3838,3.476659,2.163483,2.163483,3.768103
472.5597,192.3567,3.767301,2.820984,2.820984,4.083109
433.1725,200.1875,2.538229,1.598419,1.598419,2.807091
489.2778,208.731,2.516998,1.598053,1.598053,2.783611
433.6088,193.269,2.618604,1.406067,1.406067,2.699313
444.8789,215.8099,3.807613,2.270416,2.270401,4.1268
437.8837,200.226,2.839082,1.336609,1.336609,2.926588
477.3683,172.9557,3.773632,1.216095,1.216095,3.889941
471.9767,180.6216,3.634755,1.177704,1.177689,3.599055
485.6235,251.639,4.071255,1.220184,1.2202,4.031267
490.9816,177.6639,3.02756,1.295197,1.295197,3.348254
490.8154,247.374,4.310097,1.004272,1.004257,4.442942
520.4442,216.4953,3.382535,2.004333,2.004364,3.666089
435.0305,257.2542,3.456548,1.199371,1.199371,3.422597
453.1366,180.7106,3.403298,1.346283,1.346283,3.508194
468.426,184.9427,4.088233,2.662292,2.662292,4.430943
535.2921,209.3391,4.063599,2.803101,2.803085,4.404245
490.9048,222.4709,3.744945,1.398407,1.398407,3.708162
514.0067,207.2239,3.397741,1.375244,1.375229,3.502465
499.2208,224.9674,4.370441,1.123932,1.123947,4.327514
476.1541,248.3973,4.575857,2.759369,2.759369,4.959445
470.9899,210.4653,4.59938,1.076416,1.076416,4.554205
460.7627,204.5068,2.281252,1.752777,1.752792,2.522893
500.8049,170.5381,4.28036,1.298889,1.298889,4.238318
533.3334,180.2857,2.813644,1.76593,1.76593,3.111679
516.3644,234.2311,3.539349,2.242249,2.242279,3.836048
520.9122,173.8531,2.701389,1.715088,1.715088,2.987533
288.3655,333.5793,3.701532,1.296295,1.296295,3.665175
269.2006,339.1324,2.497972,1.36853,1.36853,2.762569
215.225,408.8738,4.300423,2.348358,2.348358,4.660922
262.5059,389.5928,2.320406,1.723053,1.723053,2.566195
233.1322,419.4357,2.566766,1.397995,1.39798,2.645878
249.0128,424.3522,4.297093,2.222687,2.222687,4.657313
253.5444,379.2647,3.221634,1.608719,1.608734,3.562885
234.7959,432.7505,3.128894,1.388977,1.388977,3.225332
210.8857,401.4125,2.406661,1.556366,1.556366,2.661586
263.9001,401.6818,3.417777,1.3573,1.3573,3.384207
229.1478,377.6891,2.527901,1.764725,1.764709,2.795669
259.7491,406.0391,3.513083,1.219116,1.219116,3.478577
250.0491,378.2857,2.350975,1.589951,1.589966,2.600002
222.9301,417.9695,3.07669,1.647614,1.647614,3.402588
260.8859,369.9289,3.887773,1.211884,1.211884,3.849587
282.7231,374.1017,2.165247,1.668671,1.668671,2.3946
253.5674,394.3321,3.656492,2.129837,2.129852,3.963011
247.6522,398.3893,3.891868,1.321396,1.321411,4.011822
295.5069,323.7813,4.043269,1.414093,1.414093,4.003556
288.3529,382.5482,4.420697,1.288177,1.288177,4.377276
274.6866,344.3857,4.033692,1.245789,1.245789,3.994072
280.325,329.6017,2.889434,2.348297,2.348297,3.131652
261.1003,371.1655,2.78274,1.670044,1.670044,3.077501
245.361,389.7622,1.761326,1.525085,1.525085,1.947894
251.181,423.2812,3.198154,2.045959,2.045959,3.466251
289.4528,377.3983,3.427227,1.222198,1.222198,3.53286
